,0,1,2,3,4,5,6,7
38431,004779.png,1242,375,Van,164.13,175.28,301.16,232.65
38432,004779.png,1242,375,Van,48.10,184.74,224.36,252.84
38433,000310.png,1242,375,Van,429.44,170.31,465.77,209.34
38434,000310.png,1242,375,Cyclist,504.42,174.25,561.08,274.38
38435,000310.png,1242,375,Car,790.84,179.16,1010.03,371.70
38436,000310.png,1242,375,Car,613.46,180.93,789.58,289.35
38437,000310.png,1242,375,Car,107.38,194.33,285.97,295.88
38438,000310.png,1242,375,Van,215.39,183.89,325.08,263.42
38439,000310.png,1242,375,Car,550.26,175.17,644.51,244.53
38440,000310.png,1242,375,Car,524.12,179.11,600.18,231.15
38441,000310.png,1242,375,Car,275.06,191.43,339.86,242.11
38442,000310.png,1242,375,Car,502.96,182.68,553.93,219.83
38443,000310.png,1242,375,DontCare,316.85,172.94,418.97,194.86
38444,000310.png,1242,375,DontCare,465.81,173.98,514.81,204.23
38445,003699.png,1242,375,Car,537.19,182.33,567.17,201.45
38446,003699.png,1242,375,Car,434.06,185.29,507.13,210.08
38447,003699.png,1242,375,DontCare,589.77,174.06,610.76,194.41
38448,003699.png,1242,375,DontCare,1071.70,143.66,1240.00,169.83
38449,005352.png,1242,375,Car,596.58,181.33,701.05,280.30
38450,005352.png,1242,375,Car,724.12,174.48,853.36,234.98
38451,005352.png,1242,375,Car,690.15,179.05,766.55,216.81
38452,005352.png,1242,375,Car,669.55,180.51,737.89,208.82
38453,005352.png,1242,375,Car,185.67,195.16,343.19,278.91
38454,005352.png,1242,375,Car,0.00,201.07,206.04,282.62
38455,005352.png,1242,375,Car,502.37,181.64,541.49,208.00
38456,005352.png,1242,375,Car,563.94,179.16,592.13,198.92
38457,005352.png,1242,375,Car,599.19,177.40,621.62,193.09
38458,005352.png,1242,375,Car,342.26,187.04,418.86,224.62
38459,005352.png,1242,375,Car,394.45,180.13,447.18,217.24
38460,005352.png,1242,375,Car,452.05,181.81,497.01,206.96
38461,005352.png,1242,375,Car,510.47,183.13,551.34,201.16
38462,005352.png,1242,375,Car,219.78,185.07,300.67,223.39
38463,005352.png,1242,375,Car,202.52,183.92,289.09,212.37
38464,006120.png,1242,375,Car,258.92,181.86,437.49,300.48
38465,006120.png,1242,375,DontCare,487.69,175.02,499.19,184.44
38466,001900.png,1242,375,Car,536.17,186.97,568.98,211.73
38467,001900.png,1242,375,Van,595.91,181.56,619.66,205.39
38468,002361.png,1242,375,Car,782.22,192.06,1093.38,373.49
38469,002361.png,1242,375,Car,634.58,189.00,958.28,330.22
38470,002361.png,1242,375,Car,426.71,190.75,635.79,273.73
38471,002361.png,1242,375,Car,340.71,179.15,520.23,257.22
38472,002361.png,1242,375,DontCare,190.65,183.77,218.11,239.05
38473,002361.png,1242,375,DontCare,0.00,196.70,30.05,235.81
38474,002835.png,1242,375,Car,546.08,179.86,574.66,200.58
38475,006059.png,1242,375,Car,501.11,171.51,548.69,210.92
38476,006059.png,1242,375,Car,284.97,182.94,330.19,207.46
38477,006059.png,1242,375,Car,539.49,178.36,565.89,199.06
38478,006059.png,1242,375,Car,375.02,180.27,403.86,197.97
38479,006059.png,1242,375,Car,556.98,174.57,575.88,192.56
38480,006059.png,1242,375,Car,585.55,175.66,622.69,212.66
38481,007136.png,1238,374,Van,868.60,96.53,1237.00,373.00
38482,007136.png,1238,374,Tram,367.54,136.94,571.08,198.10
38483,007136.png,1238,374,Person_sitting,351.28,199.83,441.68,338.13
38484,007136.png,1238,374,Person_sitting,285.39,200.64,380.89,336.72
38485,007136.png,1238,374,Person_sitting,342.72,201.03,412.44,317.25
38486,007136.png,1238,374,Person_sitting,376.44,198.30,433.37,300.63
38487,007136.png,1238,374,Person_sitting,399.71,192.10,450.18,284.99
38488,007136.png,1238,374,Pedestrian,134.45,156.77,198.11,338.51
38489,007136.png,1238,374,Pedestrian,139.17,159.66,216.48,322.70
38490,007136.png,1238,374,DontCare,660.58,174.55,764.51,237.96
38491,005640.png,1242,375,Car,0.00,190.85,129.39,293.43
38492,005640.png,1242,375,Truck,279.41,141.58,392.59,230.65
38493,005640.png,1242,375,Van,476.48,171.78,503.12,200.44
38494,005640.png,1242,375,Car,552.60,181.35,569.89,195.02
38495,005640.png,1242,375,DontCare,523.10,184.40,542.93,193.82
38496,005943.png,1242,375,Car,0.00,231.72,108.09,374.00
38497,005943.png,1242,375,Car,134.36,200.82,477.30,374.00
38498,005943.png,1242,375,Car,301.98,194.55,442.71,311.54
38499,005943.png,1242,375,Car,486.02,189.96,509.69,212.25
38500,005420.png,1238,374,Car,475.83,173.72,555.41,229.89
38501,005420.png,1238,374,Car,529.54,172.21,572.21,206.37
38502,005420.png,1238,374,Car,603.28,169.17,640.76,203.34
38503,005420.png,1238,374,Van,416.03,160.69,490.57,215.61
38504,005420.png,1238,374,Car,567.24,166.22,597.15,192.51
38505,002250.png,1242,375,Car,270.37,189.11,449.37,304.25
38506,002250.png,1242,375,Car,640.73,178.09,710.42,235.87
38507,002250.png,1242,375,Car,474.77,182.57,532.65,222.58
38508,002250.png,1242,375,Car,624.21,183.90,677.96,223.45
38509,002250.png,1242,375,DontCare,539.32,170.18,621.77,215.75
38510,001773.png,1242,375,Car,1100.57,133.28,1241.00,374.00
38511,001773.png,1242,375,Car,1138.53,160.74,1241.00,352.07
38512,001773.png,1242,375,Van,465.12,163.77,534.11,239.10
38513,001773.png,1242,375,Van,837.28,118.07,1143.11,237.42
38514,001773.png,1242,375,Car,192.23,185.67,313.18,246.03
38515,001773.png,1242,375,Car,53.56,168.68,209.08,251.14
38516,001773.png,1242,375,Car,384.03,174.11,438.91,214.69
38517,001773.png,1242,375,Car,666.30,169.62,760.05,221.81
38518,001773.png,1242,375,Car,526.88,166.18,563.67,199.38
38519,001773.png,1242,375,Van,567.44,150.29,604.45,192.33
38520,001773.png,1242,375,Car,725.63,165.13,822.53,219.78
38521,001773.png,1242,375,Car,796.58,174.48,914.17,220.91
38522,001773.png,1242,375,Van,1135.65,129.32,1241.00,205.76
38523,001773.png,1242,375,Truck,519.97,135.82,559.15,195.47
38524,001773.png,1242,375,Misc,0.00,209.51,129.43,257.36
38525,001525.png,1238,374,Pedestrian,0.00,162.33,133.53,373.00
38526,001525.png,1238,374,Pedestrian,976.42,148.49,1031.02,277.62
38527,001525.png,1238,374,Van,685.78,164.33,766.15,232.75
38528,001525.png,1238,374,Person_sitting,1050.33,146.46,1237.00,373.00
38529,001525.png,1238,374,DontCare,450.44,171.02,561.65,225.66
38530,001525.png,1238,374,DontCare,0.00,118.80,57.68,372.00
38531,001525.png,1238,374,DontCare,640.08,171.58,685.75,213.75
38532,002605.png,1224,370,Pedestrian,760.10,115.13,853.27,369.00
38533,002605.png,1224,370,Pedestrian,843.85,148.62,956.42,369.00
38534,002605.png,1224,370,Pedestrian,1016.04,152.23,1106.16,328.83
38535,002605.png,1224,370,DontCare,237.61,142.42,399.17,207.72
38536,002605.png,1224,370,DontCare,0.00,90.15,261.65,368.00
38537,002605.png,1224,370,DontCare,544.24,141.15,571.93,184.14
38538,002605.png,1224,370,DontCare,913.99,120.75,1141.22,136.96
38539,005079.png,1242,375,Car,733.32,193.38,950.66,330.25
38540,005079.png,1242,375,Van,648.34,169.38,711.40,229.15
38541,005079.png,1242,375,DontCare,630.40,178.15,648.15,194.86
38542,003952.png,1242,375,Car,575.49,177.67,619.20,219.81
38543,003952.png,1242,375,Car,149.22,178.77,221.49,206.19
38544,003952.png,1242,375,Car,259.93,178.66,307.91,199.99
38545,003952.png,1242,375,Car,214.09,178.65,269.98,203.37
38546,003952.png,1242,375,DontCare,395.71,174.06,417.35,191.17
38547,003952.png,1242,375,DontCare,475.28,172.77,500.80,185.35
38548,003952.png,1242,375,DontCare,522.50,173.42,553.84,184.71
38549,000779.png,1242,375,Car,667.06,174.99,912.02,269.00
38550,004461.png,1242,375,Car,587.16,172.72,641.73,219.61
38551,004461.png,1242,375,Car,480.99,168.93,518.52,200.58
38552,004461.png,1242,375,DontCare,0.00,192.82,76.62,212.20
38553,004461.png,1242,375,DontCare,518.13,166.62,564.67,180.18
38554,004461.png,1242,375,DontCare,568.59,167.59,598.64,191.82
38555,006160.png,1242,375,Car,10.48,184.55,132.02,229.98
38556,006160.png,1242,375,Car,207.13,191.77,444.58,325.65
38557,006160.png,1242,375,Car,530.18,178.16,562.69,204.81
38558,006160.png,1242,375,Car,560.15,181.04,579.07,198.28
38559,006160.png,1242,375,Car,588.48,178.07,634.28,223.70
38560,006160.png,1242,375,Cyclist,1144.41,196.24,1228.56,285.22
38561,006160.png,1242,375,DontCare,501.23,177.10,517.94,186.52
38562,006160.png,1242,375,DontCare,430.40,176.06,454.40,190.69
38563,006133.png,1242,375,Car,577.21,168.18,605.67,190.73
38564,006133.png,1242,375,Car,543.89,164.00,569.75,184.22
38565,006133.png,1242,375,Van,596.38,153.57,613.03,175.84
38566,006133.png,1242,375,DontCare,515.81,156.27,532.52,165.69
38567,006133.png,1242,375,DontCare,683.52,162.52,698.14,170.90
38568,003522.png,1242,375,Car,368.00,188.92,501.87,277.51
38569,003522.png,1242,375,DontCare,569.07,174.06,597.18,192.47
38570,006652.png,1224,370,Pedestrian,987.23,142.65,1095.57,317.91
38571,000508.png,1242,375,Car,592.02,175.19,626.32,208.22
38572,000508.png,1242,375,Truck,708.56,163.77,782.22,195.60
38573,000508.png,1242,375,Truck,458.11,159.04,498.34,196.41
38574,000508.png,1242,375,DontCare,509.61,176.69,520.76,186.93
38575,005891.png,1242,375,Car,1119.68,134.04,1241.00,374.00
38576,005891.png,1242,375,Car,786.16,126.26,1241.00,374.00
38577,005891.png,1242,375,Car,737.98,173.61,892.82,294.53
38578,005891.png,1242,375,Pedestrian,709.86,164.57,731.86,220.02
38579,005891.png,1242,375,Pedestrian,715.53,164.95,737.53,218.08
38580,005891.png,1242,375,Car,511.85,174.30,550.39,211.64
38581,005891.png,1242,375,Pedestrian,631.15,172.83,643.49,202.62
38582,005891.png,1242,375,Car,311.19,188.58,437.86,270.50
38583,005891.png,1242,375,Car,0.00,186.56,312.96,374.00
38584,005891.png,1242,375,Pedestrian,425.75,183.70,440.75,221.91
38585,000447.png,1242,375,Car,0.76,180.27,119.11,219.40
38586,000447.png,1242,375,Car,94.22,173.66,184.67,211.17
38587,000447.png,1242,375,Car,349.64,172.00,380.39,189.88
38588,000447.png,1242,375,Car,372.27,169.46,401.64,186.73
38589,000447.png,1242,375,Car,140.65,167.03,204.56,198.29
38590,000447.png,1242,375,Car,576.87,170.17,629.65,222.75
38591,000447.png,1242,375,DontCare,455.86,171.51,478.63,178.28
38592,000447.png,1242,375,DontCare,545.82,165.73,553.69,174.04
38593,000778.png,1242,375,Car,758.32,183.04,1001.06,317.66
38594,000778.png,1242,375,Car,234.11,179.57,450.78,333.14
38595,000778.png,1242,375,Car,690.65,164.01,830.62,257.99
38596,000778.png,1242,375,Car,381.81,181.37,486.41,273.15
38597,000778.png,1242,375,Car,427.55,190.13,506.27,242.77
38598,000778.png,1242,375,Car,496.29,178.63,533.55,212.22
38599,000778.png,1242,375,DontCare,519.98,175.02,558.56,204.23
38600,000778.png,1242,375,DontCare,588.73,171.90,632.52,195.90
38601,006544.png,1242,375,Car,568.72,176.36,625.60,231.41
38602,006544.png,1242,375,Car,645.50,177.87,669.75,198.91
38603,006544.png,1242,375,Car,824.39,171.67,860.31,189.69
38604,006544.png,1242,375,Car,846.45,165.83,885.73,191.07
38605,006544.png,1242,375,Misc,877.13,155.31,909.39,191.79
38606,003588.png,1242,375,Car,463.04,181.19,529.90,229.43
38607,003588.png,1242,375,Car,536.48,177.36,560.62,196.30
38608,003588.png,1242,375,Car,61.22,180.32,300.35,259.60
38609,003588.png,1242,375,Car,446.31,176.07,517.60,201.44
38610,003588.png,1242,375,DontCare,0.00,223.23,224.11,373.00
38611,003588.png,1242,375,DontCare,569.72,157.89,610.12,183.41
38612,006886.png,1242,375,Car,118.97,198.64,249.84,264.08
38613,006886.png,1242,375,Car,497.34,172.58,534.31,205.18
38614,006886.png,1242,375,Van,428.87,162.10,476.51,199.82
38615,006886.png,1242,375,Car,364.60,183.75,431.57,226.03
38616,006886.png,1242,375,Car,285.60,187.68,361.56,228.47
38617,006886.png,1242,375,Cyclist,243.77,178.32,296.51,252.86
38618,006886.png,1242,375,Pedestrian,467.89,177.55,475.56,201.00
38619,006886.png,1242,375,Car,1094.53,145.26,1241.00,255.90
38620,006886.png,1242,375,Car,275.38,184.24,340.84,204.32
38621,006886.png,1242,375,Car,959.74,158.20,996.37,177.42
38622,006886.png,1242,375,DontCare,525.19,173.98,560.65,196.94
38623,006886.png,1242,375,DontCare,991.85,153.15,1014.81,170.90
38624,007347.png,1224,370,Car,833.99,146.26,930.90,178.56
38625,007347.png,1224,370,Car,538.26,168.34,567.42,191.04
38626,007347.png,1224,370,Cyclist,600.56,165.32,624.34,188.37
38627,007347.png,1224,370,Pedestrian,600.06,165.36,610.52,188.69
38628,007347.png,1224,370,Pedestrian,463.56,170.65,472.99,196.09
38629,007347.png,1224,370,DontCare,407.49,171.65,440.41,206.62
38630,007347.png,1224,370,DontCare,3.57,195.29,87.88,228.21
38631,007347.png,1224,370,DontCare,782.62,156.24,829.93,175.80
38632,007347.png,1224,370,DontCare,514.38,166.51,539.07,185.04
38633,004209.png,1241,376,Car,572.51,173.78,619.94,217.03
38634,004209.png,1241,376,Misc,178.56,101.85,459.72,323.18
38635,004209.png,1241,376,Car,379.22,185.86,490.23,255.92
38636,004209.png,1241,376,Car,0.00,184.64,187.05,309.04
38637,004209.png,1241,376,Car,86.41,180.78,224.30,242.72
38638,004209.png,1241,376,Truck,467.22,106.89,557.76,218.04
38639,004752.png,1242,375,Car,0.00,193.15,255.76,363.38
38640,004752.png,1242,375,Car,898.93,190.92,1241.00,374.00
38641,004752.png,1242,375,Car,180.84,184.77,369.71,286.98
38642,004752.png,1242,375,Car,766.31,180.25,1012.62,328.72
38643,004752.png,1242,375,Car,471.40,177.11,527.77,203.35
38644,004752.png,1242,375,Pedestrian,671.21,170.12,686.16,204.57
38645,004752.png,1242,375,Car,667.09,172.15,730.14,191.22
38646,004752.png,1242,375,Truck,596.61,151.62,675.40,192.52
38647,004752.png,1242,375,DontCare,355.12,181.66,415.25,200.07
38648,004752.png,1242,375,DontCare,566.65,174.87,622.90,195.22
38649,002121.png,1242,375,Truck,678.75,100.46,896.40,268.80
38650,002121.png,1242,375,Car,282.72,188.64,351.24,220.12
38651,002121.png,1242,375,DontCare,512.15,171.48,630.82,188.59
38652,005917.png,1242,375,Car,726.61,180.86,924.48,264.21
38653,005917.png,1242,375,Car,1013.81,194.92,1241.00,374.00
38654,005917.png,1242,375,Car,0.00,189.49,139.49,337.72
38655,005917.png,1242,375,Car,0.00,180.67,248.21,296.72
38656,005917.png,1242,375,Car,131.13,177.76,353.55,254.29
38657,005917.png,1242,375,Car,694.61,184.62,858.76,252.73
38658,005917.png,1242,375,Car,211.32,171.91,374.79,236.80
38659,005917.png,1242,375,Car,290.98,170.42,392.63,216.83
38660,005917.png,1242,375,Car,454.28,178.84,491.33,202.32
38661,005917.png,1242,375,DontCare,429.35,177.10,459.60,192.77
38662,005917.png,1242,375,DontCare,959.56,185.44,1001.27,207.36
38663,001418.png,1242,375,Car,188.22,187.57,395.15,337.78
38664,001418.png,1242,375,Car,586.07,172.20,673.55,204.20
38665,001418.png,1242,375,Car,711.94,163.49,739.51,182.55
38666,001418.png,1242,375,DontCare,431.94,172.12,571.96,206.05
38667,001418.png,1242,375,DontCare,763.14,160.48,811.30,186.00
38668,004633.png,1242,375,Car,0.00,173.14,279.59,351.51
38669,004633.png,1242,375,Van,0.00,57.14,374.90,300.92
38670,004633.png,1242,375,Car,795.51,194.66,1241.00,374.00
38671,004633.png,1242,375,Car,922.35,189.68,1219.34,299.60
38672,004633.png,1242,375,Car,793.75,184.55,1047.99,263.19
38673,004633.png,1242,375,Car,236.49,173.52,438.80,244.12
38674,004633.png,1242,375,Car,637.06,181.20,665.20,201.87
38675,004633.png,1242,375,Car,468.44,174.71,544.71,202.76
38676,004633.png,1242,375,Car,693.50,179.11,781.83,212.30
38677,004633.png,1242,375,Car,380.80,178.65,507.40,225.51
38678,004633.png,1242,375,Car,307.22,174.43,475.94,234.94
38679,004633.png,1242,375,Car,746.35,180.54,862.69,228.67
38680,004633.png,1242,375,Car,763.21,183.88,892.62,232.20
38681,004633.png,1242,375,DontCare,599.64,173.42,611.25,184.06
38682,004633.png,1242,375,DontCare,542.39,174.39,595.73,188.91
38683,006317.png,1242,375,Car,260.07,175.08,390.28,230.79
38684,006317.png,1242,375,Car,688.60,164.77,742.24,203.58
38685,006317.png,1242,375,Car,542.45,175.67,573.88,205.91
38686,006317.png,1242,375,DontCare,606.44,166.69,636.69,186.52
38687,005525.png,1242,375,Car,585.62,176.58,602.32,189.82
38688,005525.png,1242,375,Car,475.73,177.95,510.45,202.70
38689,005525.png,1242,375,DontCare,531.44,176.06,546.07,188.60
38690,005525.png,1242,375,DontCare,566.85,171.90,581.48,188.61
38691,006905.png,1242,375,Car,413.64,186.81,509.45,275.85
38692,006905.png,1242,375,Car,465.77,187.73,533.46,243.68
38693,007044.png,1242,375,Car,149.28,176.01,221.68,206.79
38694,007044.png,1242,375,Car,349.72,171.33,382.23,187.04
38695,007044.png,1242,375,Car,287.41,159.09,327.63,186.08
38696,007044.png,1242,375,Car,571.53,169.78,615.37,213.45
38697,007044.png,1242,375,DontCare,424.15,163.56,534.61,181.31
38698,000631.png,1242,375,Car,653.29,177.38,691.06,207.50
38699,000631.png,1242,375,Car,739.84,187.90,904.88,294.55
38700,000631.png,1242,375,Car,1237.88,212.69,1241.00,371.64
38701,000631.png,1242,375,Car,741.51,176.79,793.12,210.28
38702,000631.png,1242,375,Car,825.75,179.05,946.91,237.90
38703,000631.png,1242,375,Truck,1227.01,0.00,1241.00,338.47
38704,000631.png,1242,375,DontCare,619.98,167.73,637.73,183.40
38705,003492.png,1238,374,Tram,0.00,101.79,513.05,258.95
38706,003492.png,1238,374,Tram,495.93,108.56,618.08,225.67
38707,003492.png,1238,374,Tram,587.93,101.09,797.45,218.34
38708,003492.png,1238,374,Tram,754.22,103.21,871.80,207.67
38709,003492.png,1238,374,Tram,821.71,106.69,1107.74,207.35
38710,003492.png,1238,374,Pedestrian,204.89,196.67,277.22,348.93
38711,004012.png,1224,370,Pedestrian,825.28,144.63,903.13,325.09
38712,004928.png,1224,370,Pedestrian,651.60,140.99,672.60,201.83
38713,004928.png,1224,370,Pedestrian,280.59,138.08,316.59,259.10
38714,004928.png,1224,370,Pedestrian,564.58,158.08,595.25,254.89
38715,004928.png,1224,370,Pedestrian,591.24,151.46,636.91,254.80
38716,004928.png,1224,370,Pedestrian,726.63,144.53,767.96,241.95
38717,004928.png,1224,370,Pedestrian,531.16,142.20,559.16,227.42
38718,004928.png,1224,370,Pedestrian,513.00,141.32,536.33,219.09
38719,004928.png,1224,370,Pedestrian,476.61,138.74,500.94,221.76
38720,004928.png,1224,370,Pedestrian,441.55,139.15,469.89,224.01
38721,004928.png,1224,370,Pedestrian,561.00,140.47,578.66,194.50
38722,004928.png,1224,370,Pedestrian,615.12,142.65,639.12,196.09
38723,004928.png,1224,370,Pedestrian,397.41,141.51,419.41,202.99
38724,004928.png,1224,370,Van,0.00,0.00,267.96,369.00
38725,004928.png,1224,370,DontCare,321.15,141.85,379.76,212.79
38726,004928.png,1224,370,DontCare,766.18,123.35,1222.00,160.38
38727,003139.png,1242,375,Truck,53.96,0.00,455.76,374.00
38728,003139.png,1242,375,Car,521.93,179.25,558.55,210.53
38729,003139.png,1242,375,Car,313.51,184.36,353.27,206.75
38730,003139.png,1242,375,Car,546.68,180.71,569.88,199.19
38731,003139.png,1242,375,Car,584.97,178.42,622.14,215.44
38732,003139.png,1242,375,DontCare,0.00,0.00,66.28,373.00
38733,003139.png,1242,375,DontCare,708.80,176.65,745.32,179.53
38734,004104.png,1242,375,Car,545.70,184.42,593.38,222.79
38735,004104.png,1242,375,Car,492.15,180.25,529.25,208.71
38736,004104.png,1242,375,Car,762.35,183.53,823.71,208.33
38737,004104.png,1242,375,Car,870.98,185.51,939.09,212.37
38738,004104.png,1242,375,Van,551.51,163.53,577.15,197.08
38739,001462.png,1242,375,Car,563.67,182.53,604.00,217.39
38740,001462.png,1242,375,Car,906.80,175.39,1241.00,355.86
38741,001462.png,1242,375,Car,492.23,177.96,532.64,205.70
38742,007357.png,1242,375,Car,0.00,192.29,332.99,374.00
38743,007357.png,1242,375,Car,623.59,168.43,721.08,204.21
38744,007357.png,1242,375,Car,840.34,154.58,906.73,176.59
38745,007357.png,1242,375,Car,464.55,177.93,498.35,204.39
38746,007357.png,1242,375,Car,764.35,156.11,794.49,176.89
38747,007357.png,1242,375,DontCare,498.10,165.65,616.89,197.98
38748,007357.png,1242,375,DontCare,797.06,151.06,822.10,176.10
38749,000036.png,1242,375,Car,553.16,178.73,693.67,311.88
38750,000036.png,1242,375,Car,341.05,194.66,390.28,218.73
38751,000036.png,1242,375,Car,286.23,196.48,337.13,220.85
38752,000036.png,1242,375,Car,412.76,190.23,455.28,212.54
38753,000036.png,1242,375,Car,960.19,183.87,1104.42,229.69
38754,000036.png,1242,375,Car,1154.43,178.14,1241.00,222.29
38755,000036.png,1242,375,Car,1123.12,213.78,1241.00,374.00
38756,000036.png,1242,375,DontCare,161.65,196.90,204.40,214.65
38757,000036.png,1242,375,DontCare,434.56,181.27,484.60,195.90
38758,003351.png,1242,375,Truck,667.04,118.02,824.81,244.31
38759,003351.png,1242,375,Car,182.21,189.03,284.20,235.82
38760,003351.png,1242,375,Car,398.61,179.27,437.37,199.08
38761,003351.png,1242,375,DontCare,526.38,165.65,588.77,183.41
38762,006789.png,1241,376,Car,617.86,177.57,694.32,246.87
38763,006789.png,1241,376,Car,0.00,203.77,253.54,375.00
38764,006789.png,1241,376,Car,67.91,193.35,271.23,277.68
38765,006789.png,1241,376,Misc,215.04,49.09,499.83,287.99
38766,006789.png,1241,376,Car,458.36,179.69,510.17,218.77
38767,006789.png,1241,376,Misc,504.34,139.62,552.59,200.80
38768,006789.png,1241,376,Car,0.00,195.40,96.91,270.28
38769,006789.png,1241,376,Van,123.99,168.30,261.78,238.25
38770,006789.png,1241,376,Car,682.19,184.78,716.05,209.04
38771,006789.png,1241,376,Car,749.30,184.30,781.32,200.55
38772,002668.png,1242,375,Car,482.42,179.01,523.89,207.76
38773,002668.png,1242,375,DontCare,0.00,194.12,101.21,242.93
38774,002668.png,1242,375,DontCare,364.01,168.24,474.27,189.88
38775,002668.png,1242,375,DontCare,546.43,168.89,612.06,183.41
38776,002668.png,1242,375,DontCare,654.46,164.36,685.16,187.94
38777,002668.png,1242,375,DontCare,715.27,168.89,733.03,197.00
38778,005478.png,1242,375,Car,466.40,155.43,569.53,231.44
38779,005478.png,1242,375,Car,994.19,127.25,1241.00,270.94
38780,005478.png,1242,375,Car,551.07,156.42,600.78,197.80
38781,005478.png,1242,375,Car,608.02,155.07,631.32,173.77
38782,005068.png,1242,375,Truck,595.18,162.97,623.91,194.07
38783,005068.png,1242,375,Car,287.58,191.10,355.41,222.65
38784,005068.png,1242,375,DontCare,523.10,180.23,534.60,187.56
38785,005068.png,1242,375,DontCare,554.35,178.15,584.60,186.53
38786,005068.png,1242,375,DontCare,648.10,169.81,654.39,188.60
38787,005818.png,1242,375,Pedestrian,415.21,177.93,434.21,218.72
38788,005818.png,1242,375,DontCare,602.27,167.73,614.81,185.48
38789,005818.png,1242,375,DontCare,559.56,170.85,581.48,184.43
38790,001314.png,1224,370,Pedestrian,890.22,170.32,966.22,346.92
38791,001314.png,1224,370,Pedestrian,74.43,141.85,168.43,335.69
38792,000341.png,1238,374,Van,800.69,122.95,1237.00,373.00
38793,000341.png,1238,374,Tram,343.03,136.35,541.90,195.65
38794,000341.png,1238,374,Person_sitting,406.54,191.34,472.86,296.28
38795,000341.png,1238,374,Person_sitting,356.06,192.07,425.06,295.16
38796,000341.png,1238,374,Person_sitting,393.84,191.47,446.81,282.87
38797,000341.png,1238,374,Person_sitting,431.58,185.13,472.21,261.72
38798,000341.png,1238,374,Pedestrian,238.55,159.27,285.88,299.17
38799,000341.png,1238,374,Pedestrian,229.92,158.26,287.45,287.00
38800,000341.png,1238,374,DontCare,665.77,174.55,734.38,221.34
38801,005801.png,1224,370,Pedestrian,781.32,152.64,849.05,296.00
38802,003478.png,1242,375,Car,438.91,171.93,537.88,252.06
38803,003478.png,1242,375,Car,803.10,184.61,1220.06,374.00
38804,003478.png,1242,375,Cyclist,557.93,171.33,588.55,261.71
38805,003478.png,1242,375,Car,726.63,191.29,895.69,315.47
38806,003478.png,1242,375,Car,502.82,182.12,567.59,225.90
38807,003478.png,1242,375,Car,644.21,177.53,676.25,204.33
38808,003478.png,1242,375,Van,572.04,169.33,601.02,192.19
38809,003478.png,1242,375,Car,0.00,170.29,320.85,283.07
38810,003478.png,1242,375,DontCare,602.71,166.95,619.18,187.30
38811,003478.png,1242,375,DontCare,667.40,163.71,672.22,172.41
38812,000191.png,1241,376,Car,577.55,178.14,614.20,211.56
38813,000191.png,1241,376,Car,0.00,206.71,198.09,375.00
38814,000191.png,1241,376,Car,233.74,188.79,362.78,253.97
38815,000191.png,1241,376,Car,373.86,190.62,501.68,272.04
38816,000191.png,1241,376,Car,358.25,184.88,432.50,227.53
38817,000191.png,1241,376,Car,462.02,184.85,518.69,221.00
38818,000191.png,1241,376,Van,509.94,159.01,550.48,205.11
38819,000191.png,1241,376,Car,0.00,188.07,124.51,269.52
38820,000191.png,1241,376,Car,206.69,187.95,303.20,230.07
38821,000191.png,1241,376,Car,289.34,179.48,361.92,217.70
38822,000191.png,1241,376,DontCare,538.01,173.40,566.25,193.29
38823,005697.png,1242,375,Truck,565.97,118.41,647.92,217.68
38824,005697.png,1242,375,Car,33.99,186.16,131.59,226.67
38825,005697.png,1242,375,Car,118.31,190.02,199.35,219.61
38826,005697.png,1242,375,Car,172.78,187.72,236.03,215.99
38827,000721.png,1224,370,Pedestrian,419.96,155.05,471.62,309.70
38828,005197.png,1242,375,Car,617.02,174.97,637.50,189.09
38829,005197.png,1242,375,DontCare,672.06,166.69,691.89,185.48
38830,005197.png,1242,375,DontCare,587.69,168.77,604.40,187.56
38831,003270.png,1242,375,Car,571.02,176.92,617.26,213.39
38832,003270.png,1242,375,Car,1217.47,188.93,1241.00,374.00
38833,003270.png,1242,375,Car,488.75,170.92,534.37,201.91
38834,003270.png,1242,375,DontCare,534.79,166.95,545.43,191.18
38835,005767.png,1242,375,Car,793.15,180.84,825.73,209.76
38836,005767.png,1242,375,DontCare,850.39,178.67,905.85,196.21
38837,003971.png,1224,370,Cyclist,855.73,137.80,922.14,261.29
38838,003971.png,1224,370,Pedestrian,773.45,154.01,833.55,288.81
38839,003971.png,1224,370,Cyclist,519.28,162.00,566.99,219.35
38840,003971.png,1224,370,Pedestrian,958.75,134.63,998.39,243.17
38841,003971.png,1224,370,Pedestrian,692.12,153.71,711.36,208.58
38842,003971.png,1224,370,Pedestrian,700.16,157.48,721.06,202.16
38843,003971.png,1224,370,Pedestrian,726.00,152.94,737.02,198.46
38844,003971.png,1224,370,Pedestrian,707.05,151.09,722.84,201.96
38845,003971.png,1224,370,Pedestrian,729.45,146.79,742.07,201.40
38846,003971.png,1224,370,DontCare,586.96,157.09,607.00,176.49
38847,003971.png,1224,370,DontCare,1011.50,149.44,1051.30,192.43
38848,000743.png,1242,375,Car,214.42,173.19,274.86,201.64
38849,000743.png,1242,375,Car,271.55,171.08,320.91,197.03
38850,000743.png,1242,375,Car,316.33,172.48,351.56,193.14
38851,000743.png,1242,375,Car,585.33,171.46,640.42,226.37
